model,schema,source_repository,model_type,completeness_tier,rule_id,ids_representable,target_count,ifctester_pass_count,ifctester_pass_rate
fail-comparison-tolerance-for-floating-point-positive-lo-ab3c87f4,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
fail-comparison-tolerance-for-floating-point-positive-lo-ab3c87f4,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-positive-lo-ab3c87f4,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-positive-lo-ab3c87f4,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
fail-comparison-tolerance-for-floating-point-positive-lo-ab3c87f4,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-positive-lo-ab3c87f4,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
fail-comparison-tolerance-for-floating-point-positive-lo-ab3c87f4,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
fail-comparison-tolerance-for-floating-point-positive-lo-ab3c87f4,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
fail-comparison-tolerance-for-floating-point-positive-lo-ab3c87f4,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-positive-lo-ab3c87f4,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
fail-comparison-tolerance-for-floating-point-positive-lo-1a2f258f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
fail-comparison-tolerance-for-floating-point-positive-lo-1a2f258f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-positive-lo-1a2f258f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-positive-lo-1a2f258f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
fail-comparison-tolerance-for-floating-point-positive-lo-1a2f258f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-positive-lo-1a2f258f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
fail-comparison-tolerance-for-floating-point-positive-lo-1a2f258f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
fail-comparison-tolerance-for-floating-point-positive-lo-1a2f258f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
fail-comparison-tolerance-for-floating-point-positive-lo-1a2f258f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-positive-lo-1a2f258f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
fail-comparison-tolerance-for-floating-point-range-great-fd6f11dc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
fail-comparison-tolerance-for-floating-point-range-great-fd6f11dc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-range-great-fd6f11dc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-range-great-fd6f11dc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
fail-comparison-tolerance-for-floating-point-range-great-fd6f11dc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-range-great-fd6f11dc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
fail-comparison-tolerance-for-floating-point-range-great-fd6f11dc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
fail-comparison-tolerance-for-floating-point-range-great-fd6f11dc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
fail-comparison-tolerance-for-floating-point-range-great-fd6f11dc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-range-great-fd6f11dc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
fail-comparison-tolerance-for-floating-point-range-great-4c5c625f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
fail-comparison-tolerance-for-floating-point-range-great-4c5c625f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-range-great-4c5c625f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-range-great-4c5c625f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
fail-comparison-tolerance-for-floating-point-range-great-4c5c625f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-range-great-4c5c625f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
fail-comparison-tolerance-for-floating-point-range-great-4c5c625f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
fail-comparison-tolerance-for-floating-point-range-great-4c5c625f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
fail-comparison-tolerance-for-floating-point-range-great-4c5c625f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-range-great-4c5c625f,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
fail-comparison-tolerance-for-floating-point-range-lower-0dc94b07,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
fail-comparison-tolerance-for-floating-point-range-lower-0dc94b07,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-range-lower-0dc94b07,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-range-lower-0dc94b07,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
fail-comparison-tolerance-for-floating-point-range-lower-0dc94b07,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-range-lower-0dc94b07,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
fail-comparison-tolerance-for-floating-point-range-lower-0dc94b07,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
fail-comparison-tolerance-for-floating-point-range-lower-0dc94b07,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
fail-comparison-tolerance-for-floating-point-range-lower-0dc94b07,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-range-lower-0dc94b07,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
fail-comparison-tolerance-for-floating-point-range-lower-347c42b4,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
fail-comparison-tolerance-for-floating-point-range-lower-347c42b4,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-range-lower-347c42b4,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-range-lower-347c42b4,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
fail-comparison-tolerance-for-floating-point-range-lower-347c42b4,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-range-lower-347c42b4,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
fail-comparison-tolerance-for-floating-point-range-lower-347c42b4,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
fail-comparison-tolerance-for-floating-point-range-lower-347c42b4,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
fail-comparison-tolerance-for-floating-point-range-lower-347c42b4,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-range-lower-347c42b4,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
fail-comparison-tolerance-for-floating-point-zero-lower--9b8b1921,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
fail-comparison-tolerance-for-floating-point-zero-lower--9b8b1921,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-zero-lower--9b8b1921,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-zero-lower--9b8b1921,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
fail-comparison-tolerance-for-floating-point-zero-lower--9b8b1921,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-zero-lower--9b8b1921,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
fail-comparison-tolerance-for-floating-point-zero-lower--9b8b1921,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
fail-comparison-tolerance-for-floating-point-zero-lower--9b8b1921,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
fail-comparison-tolerance-for-floating-point-zero-lower--9b8b1921,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-zero-lower--9b8b1921,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
fail-comparison-tolerance-for-floating-point-zero-upper--d2438f53,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
fail-comparison-tolerance-for-floating-point-zero-upper--d2438f53,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-zero-upper--d2438f53,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-zero-upper--d2438f53,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
fail-comparison-tolerance-for-floating-point-zero-upper--d2438f53,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-zero-upper--d2438f53,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
fail-comparison-tolerance-for-floating-point-zero-upper--d2438f53,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
fail-comparison-tolerance-for-floating-point-zero-upper--d2438f53,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
fail-comparison-tolerance-for-floating-point-zero-upper--d2438f53,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
fail-comparison-tolerance-for-floating-point-zero-upper--d2438f53,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-comparison-tolerance-for-floating-point-negative-hi-1cc00fd3,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
pass-comparison-tolerance-for-floating-point-negative-hi-1cc00fd3,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-negative-hi-1cc00fd3,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-negative-hi-1cc00fd3,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
pass-comparison-tolerance-for-floating-point-negative-hi-1cc00fd3,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-negative-hi-1cc00fd3,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-comparison-tolerance-for-floating-point-negative-hi-1cc00fd3,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-comparison-tolerance-for-floating-point-negative-hi-1cc00fd3,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-comparison-tolerance-for-floating-point-negative-hi-1cc00fd3,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-negative-hi-1cc00fd3,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-comparison-tolerance-for-floating-point-negative-hi-915037d0,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
pass-comparison-tolerance-for-floating-point-negative-hi-915037d0,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-negative-hi-915037d0,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-negative-hi-915037d0,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
pass-comparison-tolerance-for-floating-point-negative-hi-915037d0,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-negative-hi-915037d0,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-comparison-tolerance-for-floating-point-negative-hi-915037d0,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-comparison-tolerance-for-floating-point-negative-hi-915037d0,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-comparison-tolerance-for-floating-point-negative-hi-915037d0,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-negative-hi-915037d0,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-comparison-tolerance-for-floating-point-negative-lo-6baae9e5,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
pass-comparison-tolerance-for-floating-point-negative-lo-6baae9e5,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-negative-lo-6baae9e5,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-negative-lo-6baae9e5,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
pass-comparison-tolerance-for-floating-point-negative-lo-6baae9e5,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-negative-lo-6baae9e5,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-comparison-tolerance-for-floating-point-negative-lo-6baae9e5,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-comparison-tolerance-for-floating-point-negative-lo-6baae9e5,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-comparison-tolerance-for-floating-point-negative-lo-6baae9e5,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-negative-lo-6baae9e5,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-comparison-tolerance-for-floating-point-negative-lo-9088dcfb,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
pass-comparison-tolerance-for-floating-point-negative-lo-9088dcfb,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-negative-lo-9088dcfb,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-negative-lo-9088dcfb,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
pass-comparison-tolerance-for-floating-point-negative-lo-9088dcfb,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-negative-lo-9088dcfb,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-comparison-tolerance-for-floating-point-negative-lo-9088dcfb,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-comparison-tolerance-for-floating-point-negative-lo-9088dcfb,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-comparison-tolerance-for-floating-point-negative-lo-9088dcfb,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-negative-lo-9088dcfb,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-comparison-tolerance-for-floating-point-negative-on-ff15bcc2,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
pass-comparison-tolerance-for-floating-point-negative-on-ff15bcc2,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-negative-on-ff15bcc2,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-negative-on-ff15bcc2,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
pass-comparison-tolerance-for-floating-point-negative-on-ff15bcc2,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-negative-on-ff15bcc2,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-comparison-tolerance-for-floating-point-negative-on-ff15bcc2,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-comparison-tolerance-for-floating-point-negative-on-ff15bcc2,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-comparison-tolerance-for-floating-point-negative-on-ff15bcc2,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-negative-on-ff15bcc2,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-comparison-tolerance-for-floating-point-negative-on-b9e59acc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
pass-comparison-tolerance-for-floating-point-negative-on-b9e59acc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-negative-on-b9e59acc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-negative-on-b9e59acc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
pass-comparison-tolerance-for-floating-point-negative-on-b9e59acc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-negative-on-b9e59acc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-comparison-tolerance-for-floating-point-negative-on-b9e59acc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-comparison-tolerance-for-floating-point-negative-on-b9e59acc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-comparison-tolerance-for-floating-point-negative-on-b9e59acc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-negative-on-b9e59acc,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-comparison-tolerance-for-floating-point-one-lower-b-2b590e87,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
pass-comparison-tolerance-for-floating-point-one-lower-b-2b590e87,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-one-lower-b-2b590e87,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-one-lower-b-2b590e87,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
pass-comparison-tolerance-for-floating-point-one-lower-b-2b590e87,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-one-lower-b-2b590e87,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R06_DOOR_CLEAR_WIDTH,True,0,0,
pass-comparison-tolerance-for-floating-point-one-lower-b-2b590e87,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R07_WINDOW_DIMENSIONS,True,0,0,
pass-comparison-tolerance-for-floating-point-one-lower-b-2b590e87,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R08_SPACE_AREA,True,0,0,
pass-comparison-tolerance-for-floating-point-one-lower-b-2b590e87,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R09_FIRE_RATING,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-one-lower-b-2b590e87,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R10_SITE_GEOREFERENCE,False,0,0,
pass-comparison-tolerance-for-floating-point-one-upper-b-7f7f5d80,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R01_GLOBAL_ID,True,1,1,1.0
pass-comparison-tolerance-for-floating-point-one-upper-b-7f7f5d80,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R02_OBJECT_NAME,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-one-upper-b-7f7f5d80,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R03_TYPE_OR_OBJECTTYPE,True,1,0,0.0
pass-comparison-tolerance-for-floating-point-one-upper-b-7f7f5d80,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R04_SPATIAL_CONTAINMENT,False,1,0,
pass-comparison-tolerance-for-floating-point-one-upper-b-7f7f5d80,IFC4,buildingSMART IDS repository,ids-validator-testcase,test-fragment,R05_MATERIAL_AVAILABLE,True,1,0,0.0
